,city,city_lat,city_long
1810,Rio Verde,-17.7921255,-50.9191219
1811,Ramos Mejia,-34.6482211,-58.5635765
1812,Campanha,-21.8361108,-45.401986
1813,Nazare da Mata,-7.74114345,-35.2328138827586
1814,Placido de Castro,-10.3239154,-67.1824196
1815,Iguatama,-20.174445,-45.711111
1816,Senhora da Gloria,-18.453669,-44.175626
1817,Juina,-11.4230908,-58.7570212
1818,Tres de Maio,-27.7799415,-54.2356626
1819,Jucurutu,-6.0343518,-37.0186249
1820,Barao de Juparana,-22.3406532,-43.6833441
1821,Irara,-12.0420271,-38.7635638
1822,Rolante,-29.6527945,-50.5769391
1823,Clementina,-21.5915,-50.4776630434783
1824,Engenheiro Beltrao,-23.7996003,-52.2592684
1825,Aracatiacu,-3.8771811,-40.0232903
1826,Pitanga,-24.759586,-51.7637582
1827,Somerset,51.083333,-3.0
1828,Sao Jose dos Salgados,-20.1034031,-44.7795571568763
1829,Carolina,6.7501787,-75.3229229277351
1830,Macedonia,41.6171214,21.7168387
1831,Areial,-7.0501306,-35.9245244
1832,Ipanema,-19.7999954,-41.7138807
1833,Rio Formoso,-21.3976881,-43.3066278
1834,Rio das Pedras,-18.4253334,-43.4884927
1835,Mongagua,-24.0959454,-46.6234361
1836,Sao Jose de Uba,-21.3595365,-41.9389905
1837,Santiago do Cacem,37.9718986,-8.68752765379749
1838,Agudos,-22.471162,-48.987822
1839,Parobe,-29.624257,-50.83118
1840,Campos Novos,-27.3962904,-51.2224397
1841,Araguaia,-20.4491767,-40.8739414157718
1842,Remigio,-6.93826475,-35.8482025331391
1843,Barra Longa,-20.2831591,-43.0422041
1844,Sirinhaem,-8.5922963,-35.1151914
1845,Itacaja,-8.392935,-47.772615
1846,Aves,41.3682864,-8.4060337
1847,Poco Verde,-10.7192826,-38.1721768
1848,Cruzilia,-21.838333,-44.808056
1849,Pains,-20.372163,-45.6616187
1850,Montividiu,-17.4439339,-51.172815
1851,Pirapora do Bom Jesus,-23.3775416,-46.9775303916667
1852,Terra de Areia,-29.5789455,-50.06336
1853,Planalto,-14.6689214,-40.481006
1854,Iretama,-24.4212538,-52.1023538
1855,Marilena,-22.7358333,-53.04
1856,Plainfield,41.623191,-88.2284325789041
1857,Senador Pompeu,-5.5874386,-39.3730901
1858,Resplendor,-19.3254413,-41.2554622
1859,Inconfidentes,-22.3168866,-46.3279182
1860,Aratiba,-27.3955734,-52.3024325
1861,Graca,-4.0453849,-40.7527195
1862,Barbosa,6.43848325,-75.3391258982849
1863,Brasnorte,-12.1227151,-58.0050109
1864,Galileia,-19.0008674,-41.5383935
1865,Las Vegas,36.1662859,-115.149225
1866,Cambuci,-21.5749919,-41.9107833
1867,Inhapi,-9.222095,-37.7480654
1868,Paranhos,-23.8927851,-55.4287213
1869,Nossa Senhora de Lourdes,-10.0781524,-37.05689
1870,Abadiania,-16.1947225,-48.7068117
1871,Getulio Vargas,-32.6795821,-53.5494295
1872,Muzambinho,-21.3727087,-46.51927
1873,Centro,47.5490251,1.7324062
1874,Palmeira,-25.4269718,-49.9987787
1875,Heliodora,-22.0675,-45.542222
1876,Santa Maria da Vitoria,-13.3901477,-44.2013167
1877,Nova Modica,-18.4389859,-41.4973651
1878,Acajutiba,-11.6608057,-38.0189412
1879,Lajinha,-20.1520595,-41.6240623
1880,Girua,-28.0276856,-54.3518549
1881,Wrexham,53.0465068,-2.9938137
1882,Antonina,-25.4298854,-48.7125431
1883,Santa Teresa,-22.9213991,-43.1882138
1884,Major Isidoro,-9.5326559,-36.9862043
1885,Isidro Casanova,-34.7047876,-58.5861609
1886,Itapiuna,-4.5654191,-38.9211537
1887,Alianca,-7.60398,-35.222696
1888,Casimiro de Abreu,-22.4809932,-42.2039976
1889,Miguelopolis,-20.179612,-48.030997
1890,Itapaci,-14.9522349,-49.5511221
1891,Santa Rita de Caldas,-22.028889,-46.336944
1892,Palmeira d'Oeste,-20.4,-50.7665264705882
1893,Jose Bonifacio,-23.564091,-46.434766582998
1894,Travessao,-7.2486718,-37.1336133
1895,Cacapava do Sul,-30.5113286,-53.4916761
1896,Grupiara,-18.492777,-47.7225
1897,Vila Real,39.9370604,-0.1006825
1898,Itaperucu,-25.21926,-49.345427
1899,Paris,48.85881005,2.32003101155031
1900,Miracema,-21.4123651,-42.1965147
1901,Monte Belo,-27.6086488,-53.9882969239399
1902,Rosario,-32.9595004,-60.6615415
1903,Pojuca,-12.423135,-38.3259707
1904,Jaguari,-29.498143,-54.6931868
1905,Rio da Prata,38.4708191,-9.1877031
1906,Zdunska Wola,51.6028615,18.9333201
1907,Mamanguape,-6.833698,-35.121316
1908,Peixe,-12.0390993,-48.5392455
1909,Aragoiania,-16.9146388,-49.4499148
1910,Bocaiuva do Sul,-25.206591,-49.114131
1911,Tenente Ananias,-6.4641549,-38.1791844
1912,Carajas,-4.5658733,-50.2776717
1913,Boquim,-11.1450175,-37.6204228
1914,Passa Tempo,-20.650556,-44.495833
1915,Schroeder,28.8155439,-97.2244347
1916,Pacaembu,-21.562661,-51.265366
1917,Guarus,-21.718068,-41.3232559
1918,Johannesburg,-26.205,28.049722
1919,Rio Acima,-20.0875,-43.789166
1920,Sao Sebastiao do Cai,-29.5911777,-51.3778772
1921,Chopinzinho,-25.8566167,-52.5294107
1922,Getulina,-21.7996435,-49.9287105
1923,Dois Corregos,-22.4425,-48.333375
1924,Anajatuba,-3.26441,-44.6179916
1925,Caiabu,-22.0143038,-51.2356597
1926,Jaua,-15.8959278,37.8302331
1927,Picarras,-26.7638889,-48.6716667
1928,Ivai,-25.0069795,-50.8568896
1929,Marlieria,-19.711867,-42.7343059
1930,Corrego do Bom Jesus,-22.626157,-45.990998876098
1931,Dearborn,42.3222599,-83.1763145
1932,Maira,39.717518,15.8493274
1933,Jaguaruna,-28.6237365,-49.0288664
1934,Cornelio Procopio,-23.1825218,-50.6499263
1935,Arroio do Silva,-30.7142155,-52.3461374
1936,Murgeni,46.2035169,28.0238773
1937,Jaguapita,-23.1102516,-51.5327741
1938,Indianopolis,-19.0395886,-47.917564
